name,price,address,hours,phone,closed,gPlusPlaceId,gps
Usuluteco Restaurant,,"['1315 Gessner Dr', 'San Diego, TX 77055']",,(713) 467-4395,False,106749630228947212136,"[29.7922, -95.54474]"
Shipley DO-Nuts,,"['6400 Hwy 6', 'San Diego, TX 77084']",,(281) 859-5654,False,115453021748950731834,"[29.871038, -95.64492]"
China Star Seafood Buffet,$$,"['4511 Cypress Creek Pkwy', 'San Diego, TX 77069']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']], 1], ['Wednesday', [['11:00 am--10:00 pm']]], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(281) 866-8866,False,102792050932255043049,"[29.986608, -95.498476]"
Premier Decorative Concrete,,"['3909 Westheimer Rd', 'San Diego, TX 77027']",,(713) 474-1694,False,100866523296619487280,"[29741690.0, -95444448.0]"
Genesis Property Management,,"['9700 Richmond Ave', 'San Diego, TX 77042']",,(713) 953-0808,False,100693165995271777774,"[29.728383, -95.539953]"
Hi Tech Collision Center Inc.,,"['10700 Gulf Fwy', 'San Diego, TX 77034']","[['Monday', [['8:00 am--5:00 pm']]], ['Tuesday', [['8:00 am--5:00 pm']]], ['Wednesday', [['8:00 am--5:00 pm']], 1], ['Thursday', [['8:00 am--5:00 pm']]], ['Friday', [['8:00 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(832) 325-1900,False,101293009708894488020,"[29.638502, -95.242643]"
Blossom Massage,,"['1119 Roy St', 'San Diego, TX 77007']",,(713) 880-1131,False,104454940228706727097,"[29.771687, -95.412686]"
Copy.com,,"['1201 Westheimer Rd', 'San Diego, TX 77006']","[['Monday', [['7:00 am--9:00 pm']]], ['Tuesday', [['7:00 am--9:00 pm']]], ['Wednesday', [['7:00 am--9:00 pm']], 1], ['Thursday', [['7:00 am--9:00 pm']]], ['Friday', [['7:00 am--9:00 pm']]], ['Saturday', [['10:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(713) 528-1201,False,108861328735897542582,"[29.743932, -95.393594]"
All American Customs Paint,,"['11950 Perry Rd', 'San Diego, TX 77064']",,,False,109670099572362188983,"[29.945707, -95.563099]"
University Shell,$$,"['3505 Gulf Fwy', 'San Diego, TX 77003']","[['Monday', [['Open 24 hours']]], ['Tuesday', [['Open 24 hours']]], ['Wednesday', [['Open 24 hours']], 1], ['Thursday', [['Open 24 hours']]], ['Friday', [['Open 24 hours']]], ['Saturday', [['Open 24 hours']]], ['Sunday', [['Open 24 hours']]]]",(713) 224-0533,False,109738869440593685892,"[29.736049, -95.346622]"
Glenmore Forest Park,,"['San Diego, TX 77055']",,,False,116883302354296007326,"[29.797636, -95.487367]"
Fadi's Meyerland Mediterranean Grill,$$,"['4738 Beechnut St', 'San Diego, TX 77096']","[['Monday', [['11:00 am--9:00 pm']]], ['Tuesday', [['11:00 am--9:00 pm']]], ['Wednesday', [['11:00 am--9:00 pm']], 1], ['Thursday', [['11:00 am--9:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--9:00 pm']]]]",(713) 666-4644,False,106921893863438559853,"[29.689339, -95.460142]"
Eagle Jewelry,,"['5901 Westheimer Rd', 'San Diego, TX 77057']","[['Monday', [['10:00 am--6:00 pm']]], ['Tuesday', [['10:00 am--6:00 pm']]], ['Wednesday', [['10:00 am--6:00 pm']]], ['Thursday', [['10:00 am--6:00 pm']], 1], ['Friday', [['10:00 am--6:00 pm']]], ['Saturday', [['10:00 am--4:00 pm']]], ['Sunday', [['Closed']]]]",(713) 783-4774,False,105024029831972779683,"[29.73695, -95.485]"
Redline Graphics,,"['15817 North Fwy', 'San Diego, TX 77090']",,(281) 872-5800,False,105173011013629040857,"[29.996191, -95.425465]"
Guardian Windows,,"['San Diego, TX']",,(281) 955-8994,False,106621030060066194934,"[29.930588, -95.598492]"
Yoe CPA LLC,,"['10301 Harwin Dr', 'San Diego, TX 77036']","[['Monday', [['7:00 am--7:00 pm']]], ['Tuesday', [['7:00 am--7:00 pm']]], ['Wednesday', [['7:00 am--7:00 pm']], 1], ['Thursday', [['7:00 am--7:00 pm']]], ['Friday', [['7:00 am--7:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 995-1415,False,101874030661592551958,"[29.716805, -95.546729]"
Discover Gymnastics,,"['747 N Shepherd Dr #400', 'San Diego, TX 77007']","[['Monday', [['9:00 am--9:00 pm']]], ['Tuesday', [['9:00 am--9:00 pm']]], ['Wednesday', [['9:00 am--9:00 pm']], 1], ['Thursday', [['9:00 am--9:00 pm']]], ['Friday', [['9:00 am--11:00 pm']]], ['Saturday', [['9:00 am--12:00 am']]], ['Sunday', [['12:00--7:00 pm']]]]",(713) 680-0045,False,108260800817025661246,"[29.784694, -95.410487]"
Lakeside Place Apartments,,"['201 Wilcrest Dr', 'San Diego, TX 77042']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']], 1], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['9:00 am--6:00 pm']]], ['Sunday', [['1:00--5:00 pm']]]]",(713) 780-7040,False,103259904447844242299,"[29.762519, -95.574765]"
HPD Braeburn Storefront,,"['10101 Fondren Rd', 'San Diego, TX 77096']",,,False,100925494532711950527,"[29.670119, -95.507939]"
Creekside,,"['8600 Woodway Dr', 'San Diego, TX 77063']",,(713) 780-1720,False,103089653913667579751,"[29.74141, -95.517477]"
Church's Chicken,$$$,"['6008 Chimney Rock Rd', 'San Diego, TX 77081']","[['Monday', [['11:30 am--10:30 pm']]], ['Tuesday', [['11:30 am--10:30 pm']]], ['Wednesday', [['11:30 am--10:30 pm']]], ['Thursday', [['11:30 am--10:30 pm']], 1], ['Friday', [['11:30 am--10:30 pm']]], ['Saturday', [['11:30 am--10:30 pm']]], ['Sunday', [['11:00 am--10:30 pm']]]]",(713) 664-4416,False,103011266948429537635,"[29.716124, -95.47618]"
Little Friends Pet Memorial,,"['8627 Windswept Ln', 'San Diego, TX 77063']","[['Monday', [['8:00 am--6:00 pm']]], ['Tuesday', [['8:00 am--6:00 pm']]], ['Wednesday', [['8:00 am--6:00 pm']], 1], ['Thursday', [['8:00 am--6:00 pm']]], ['Friday', [['8:00 am--6:00 pm']]], ['Saturday', [['9:00 am--3:00 pm']]], ['Sunday', [['12:00--12:30 am']]]]",(713) 974-2744,False,110860858983853423693,"[29.725362, -95.515864]"
Jack's Carpet,,"['4950 Beechnut St', 'San Diego, TX 77096']",,(832) 778-1600,True,105425477932773842774,"[29.689317, -95.464814]"
CVS Pharmacy | Photo,,"['5603 Farm-to-Market 1960 Rd W', 'San Diego, TX 77069']","[['Monday', [['7:00 am--12:00 am']]], ['Tuesday', [['7:00 am--12:00 am']]], ['Wednesday', [['7:00 am--12:00 am']], 1], ['Thursday', [['7:00 am--12:00 am']]], ['Friday', [['7:00 am--12:00 am']]], ['Saturday', [['7:00 am--12:00 am']]], ['Sunday', [['7:00 am--12:00 am']]]]",(281) 397-4030,False,110209859067164436613,"[29.97871, -95.51366]"
Straits Restaurant,$$,"['800 Sorella Ct #940', 'San Diego, TX 77024']","[['Monday', [['11:00 am--10:00 pm']], 1], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']]], ['Thursday', [['11:00 am--11:00 pm']]], ['Friday', [['11:00 am--11:00 pm']]], ['Saturday', [['11:00 am--11:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(713) 365-9922,False,116278443587676915828,"[29.780192, -95.561367]"
Cafe Layal Mediterranean Cafe,$$,"['207 Gray St', 'San Diego, TX 77002']","[['Monday', [['11:00 am--1:00 am']], 1], ['Tuesday', [['11:00 am--1:00 am']]], ['Wednesday', [['11:00 am--1:00 am']]], ['Thursday', [['11:00 am--1:00 am']]], ['Friday', [['11:00 am--3:00 am']]], ['Saturday', [['11:00 am--3:00 am']]], ['Sunday', [['11:00 am--1:00 am']]]]",(713) 651-0939,False,117308638022112075996,"[29.752811, -95.37799]"
Blue Line Bike Lab - East End,,"['740 Telephone Rd', 'San Diego, TX 77023']","[['Monday', [['Closed']]], ['Tuesday', [['11:00 am--7:00 pm']]], ['Wednesday', [['11:00 am--6:00 pm']], 1], ['Thursday', [['11:00 am--7:00 pm']]], ['Friday', [['11:00 am--7:00 pm']]], ['Saturday', [['10:00 am--7:00 pm']]], ['Sunday', [['11:00 am--5:00 pm']]]]",(713) 923-5564,False,111690557752450104595,"[29.73417, -95.3306]"
A & M Technical Services,,"['407 Sylvester Rd', 'San Diego, TX 77009']",,(713) 691-1765,False,116856062746106850136,"[29.811556, -95.373653]"
La Michoacana Meat Market,,"['14646 Alderson St', 'San Diego, TX 77015']","[['Monday', [['7:00 am--9:00 pm']]], ['Tuesday', [['7:00 am--9:00 pm']]], ['Wednesday', [['7:00 am--9:00 pm']], 1], ['Thursday', [['7:00 am--9:00 pm']]], ['Friday', [['7:00 am--9:00 pm']]], ['Saturday', [['7:00 am--9:00 pm']]], ['Sunday', [['7:00 am--9:00 pm']]]]",(713) 450-1024,False,105969423379301631625,"[29.788306, -95.160798]"
Pyburn Elementary School,,"['12302 Coulson St', 'San Diego, TX 77015']",,(832) 386-3150,False,116171019675796125385,"[29.762599, -95.220672]"
Tio Chucho Mexican Restaurant,,"['5930 Hwy 6 N', 'San Diego, TX 77084']","[['Monday', [['11:00 am--9:30 pm']]], ['Tuesday', [['11:00 am--9:30 pm']]], ['Wednesday', [['11:00 am--9:30 pm']], 1], ['Thursday', [['11:00 am--9:30 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--9:30 pm']]]]",(281) 550-6166,False,114830322678810728081,"[29.864427, -95.643822]"
Pepino's Italina Restaurant,$$,"['1421 Richmond Ave', 'San Diego, TX 77006']","[['Monday', [['1:00--10:30 pm']]], ['Tuesday', [['1:00--10:30 pm']]], ['Wednesday', [['1:00--10:30 pm']], 1], ['Thursday', [['1:00--10:30 pm']]], ['Friday', [['1:00--10:30 pm']]], ['Saturday', [['5:00--10:30 pm']]], ['Sunday', [['5:00--10:30 pm']]]]",(713) 522-9044,False,113803098183179615225,"[29.734294, -95.398405]"
Cash America Pawn,$$,"['551 Greens Rd', 'San Diego, TX 77060']","[['Monday', [['10:00 am--7:00 pm']]], ['Tuesday', [['10:00 am--7:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']]], ['Thursday', [['10:00 am--7:00 pm']]], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['9:00 am--5:00 pm']], 1], ['Sunday', [['Closed']]]]",(281) 876-4702,False,108403374555201866179,"[29.951118, -95.400496]"
Cougar Place,,"['3800 Cullen Blvd', 'San Diego, TX 77004']",,(713) 743-6994,False,109734714421970565761,"[29.719625, -95.349289]"
Mac Haik Dodge Chrysler Jeep Ram,,"['11000 North Fwy', 'San Diego, TX 77037']","[['Monday', [['9:00 am--9:00 pm']]], ['Tuesday', [['9:00 am--9:00 pm']], 1], ['Wednesday', [['9:00 am--9:00 pm']]], ['Thursday', [['9:00 am--9:00 pm']]], ['Friday', [['9:00 am--9:00 pm']]], ['Saturday', [['9:00 am--9:00 pm']]], ['Sunday', [['Closed']]]]",(281) 447-9500,False,109859006083511734328,"[29.92561, -95.410799]"
Steak N Shake,$$$,"['12611 FM 1960 W. Road', 'San Diego, TX 77065']","[['Monday', [['Open 24 hours']]], ['Tuesday', [['Open 24 hours']]], ['Wednesday', [['Open 24 hours']], 1], ['Thursday', [['Open 24 hours']]], ['Friday', [['Open 24 hours']]], ['Saturday', [['Open 24 hours']]], ['Sunday', [['Open 24 hours']]]]",(281) 970-1958,False,103238649608801210602,"[29.920832, -95.605731]"
Signature African Restaurant,,"['13611 Bellaire Blvd', 'San Diego, TX 77083']",,(281) 495-2300,False,116791969878621938287,"[29.703247, -95.625274]"
Chase Bank,,"['3034 Washington Ave', 'San Diego, TX 77007']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']], 1], ['Wednesday', [['9:00 am--6:00 pm']]], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['9:00 am--3:00 pm']]], ['Sunday', [['Closed']]]]",(713) 920-0167,False,106077060152852501276,"[29.769322, -95.391232]"
U-Haul Moving & Storage of Midtown,$$$,"['1617 San Jacinto St', 'San Diego, TX 77002']","[['Monday', [['7:00 am--7:00 pm']]], ['Tuesday', [['7:00 am--7:00 pm']]], ['Wednesday', [['7:00 am--7:00 pm']]], ['Thursday', [['7:00 am--7:00 pm']]], ['Friday', [['7:00 am--8:00 pm']], 1], ['Saturday', [['7:00 am--7:00 pm']]], ['Sunday', [['9:00 am--5:00 pm']]]]",(713) 654-1618,False,103542223822894041556,"[29.750799, -95.366813]"
Gallery Furniture,,"['6006 North Fwy', 'San Diego, TX 77076']","[['Monday', [['8:00 am--10:00 pm']]], ['Tuesday', [['8:00 am--10:00 pm']], 1], ['Wednesday', [['8:00 am--10:00 pm']]], ['Thursday', [['8:00 am--10:00 pm']]], ['Friday', [['8:00 am--10:00 pm']]], ['Saturday', [['8:00 am--10:00 pm']]], ['Sunday', [['8:00 am--10:00 pm']]]]",(713) 694-5570,False,101574254901142802260,"[29.853907, -95.396954]"
Worsham Elementary School,,"['3007 Hartwick Rd', 'San Diego, TX 77093']",,(281) 985-6520,False,102851927776893431639,"[29.885407, -95.340693]"
Courtyard San Diego Northwest,,"['11050 Louetta Rd', 'San Diego, TX 77070']",,(281) 374-6464,False,103654009445382455686,"[29.997184, -95.583082]"
FedEx Ship Center,$$,"['2795 Holly Hall St', 'San Diego, TX 77054']","[['Monday', [['8:30 am--8:00 pm']]], ['Tuesday', [['8:30 am--8:00 pm']]], ['Wednesday', [['8:30 am--8:00 pm']]], ['Thursday', [['8:30 am--8:00 pm']], 1], ['Friday', [['8:30 am--8:00 pm']]], ['Saturday', [['8:30 am--5:00 pm']]], ['Sunday', [['Closed']]]]",(800) 463-3339,False,110235041817365877443,"[29.686317, -95.384662]"
Cao Thang Sandwich Shop,,"['8272 Park Place Blvd # H7', 'San Diego, TX 77017']",,(713) 242-8000,False,101466920202261473543,
Cut-Masters Hair Salon,,"['13180 Veterans Memorial Dr', 'San Diego, TX 77014']",,(281) 444-1540,False,101544901913184013089,"[29.978816, -95.491359]"
Americas Best Value Inn-Texas Medical Center-Reliant Park,,"['9604 S Main St', 'San Diego, TX 77025']",,(713) 666-1411,False,106274995009880396440,"[29.679493, -95.427189]"
Antonio's Mexican Restaurant,,"['6325 Lyons Ave', 'San Diego, TX 77020']","[['Monday', [['11:00 am--9:00 pm']]], ['Tuesday', [['11:00 am--9:00 pm']]], ['Wednesday', [['11:00 am--9:00 pm']], 1], ['Thursday', [['11:00 am--9:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--9:00 pm']]]]",(713) 671-9519,False,112397449683544499599,"[29.776587, -95.30664]"
Bionic Emergency Services,,"['San Diego, TX']","[['Monday', [['Open 24 hours']]], ['Tuesday', [['Open 24 hours']]], ['Wednesday', [['Open 24 hours']]], ['Thursday', [['Open 24 hours']], 1], ['Friday', [['Open 24 hours']]], ['Saturday', [['Open 24 hours']]], ['Sunday', [['Open 24 hours']]]]",(713) 338-2424,False,103311847074222266628,"[29.804106, -95.360736]"
The Texas Wine School,,"['2437 Bartlett St', 'San Diego, TX 77098']","[['Monday', [['7:00--9:00 pm']]], ['Tuesday', [['7:00--9:00 pm']]], ['Wednesday', [['7:00--9:00 pm']]], ['Thursday', [['7:00--9:00 pm']], 1], ['Friday', [['7:00--9:00 pm']]], ['Saturday', [['7:00--9:00 pm']]], ['Sunday', [['7:00--9:00 pm']]]]",(713) 882-8773,False,102510452073801523234,
Two Amigos,$$,"['14121 Northwest Fwy', 'San Diego, TX 77040']","[['Monday', [['11:00 am--9:30 pm']]], ['Tuesday', [['11:00 am--9:30 pm']]], ['Wednesday', [['11:00 am--9:30 pm']], 1], ['Thursday', [['11:00 am--9:30 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--9:00 pm']]]]",(713) 462-4321,False,115133060883185057197,"[29.859584, -95.525342]"
Spotts Park,,"['401 S Heights Blvd', 'San Diego, TX 77007']",,,False,118010259118335026993,"[29.765229, -95.395918]"
Valero Corner Store,,"['8402 Fairbanks N San Diego Rd', 'San Diego, TX 77064']",,(713) 466-3955,False,108709683568037829474,"[29.903159, -95.524797]"
Bad Boyz Tattoos,,"['1303 NASA Road 1', 'San Diego, TX 77058']","[['Monday', [['12:00 pm--12:00 am']]], ['Tuesday', [['12:00 pm--12:00 am']]], ['Wednesday', [['12:00 pm--12:00 am']]], ['Thursday', [['12:00 pm--12:00 am']], 1], ['Friday', [['12:00 pm--12:00 am']]], ['Saturday', [['12:00 pm--12:00 am']]], ['Sunday', [['12:00 pm--12:00 am']]]]",(281) 480-0699,False,117167408535401594717,"[29.548147, -95.100892]"
China 101 Express,,"['7011 Harrisburg Blvd', 'San Diego, TX 77011']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']]], ['Thursday', [['11:00 am--10:00 pm']], 1], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(713) 921-3333,False,111294128182763600285,"[29.735374, -95.301011]"
Golden Wok,$$,"['3450 Ella Blvd', 'San Diego, TX 77018']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['4:30--10:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(713) 957-1551,False,109677518223867320237,"[29.819236, -95.429311]"
Brasserie Max & Julie,$$,"['4315 Montrose Blvd', 'San Diego, TX 77006']","[['Monday', [['5:30--10:00 pm']]], ['Tuesday', [['11:00 am--2:30 pm'], ['5:30--10:00 pm']], 1], ['Wednesday', [['11:00 am--2:30 pm'], ['5:30--10:00 pm']]], ['Thursday', [['11:00 am--2:30 pm'], ['5:30--11:00 pm']]], ['Friday', [['11:00 am--2:30 pm'], ['5:30--11:00 pm']]], ['Saturday', [['11:00 am--11:00 pm']]], ['Sunday', [['11:00 am--9:00 pm']]]]",(713) 524-0070,False,105438106597985676012,"[29.733917, -95.390786]"
Pottery Barn Kids,,"['4047 Westheimer Rd', 'San Diego, TX 77027']","[['Monday', [['10:00 am--9:00 pm']]], ['Tuesday', [['10:00 am--9:00 pm']]], ['Wednesday', [['10:00 am--9:00 pm']], 1], ['Thursday', [['10:00 am--9:00 pm']]], ['Friday', [['10:00 am--9:00 pm']]], ['Saturday', [['10:00 am--9:00 pm']]], ['Sunday', [['12:00--6:00 pm']]]]",(713) 960-8810,False,102997357638062378090,"[29.741352, -95.44704]"
Orem Sports Bar,,"['4411 W Orem Dr', 'San Diego, TX 77045']",,(713) 413-4044,True,103723304592151049398,"[29.627186, -95.445222]"
National Signs,,"['2611 El Camino St', 'San Diego, TX 77054']","[['Monday', [['8:00 pm--12:00 am']]], ['Tuesday', [['12:00 am--5:00 pm'], ['8:00 pm--12:00 am']]], ['Wednesday', [['12:00 am--5:00 pm'], ['8:00 pm--12:00 am']]], ['Thursday', [['12:00 am--5:00 pm'], ['8:00 pm--12:00 am']], 1], ['Friday', [['12:00 am--5:00 pm'], ['8:00 pm--12:00 am']]], ['Saturday', [['12:00 am--5:00 pm']]], ['Sunday', [['Closed']]]]",(855) 595-8311,False,113369382712064984245,"[29.688497, -95.387057]"
Lone Star Family Dental Center: Lopez Emma DDS,,"['5206 Irvington Blvd', 'San Diego, TX 77009']",,(713) 742-0355,False,109589187442345204514,"[29.807408, -95.360796]"
LG Entertainment,,"['2855 Mangum Rd #443', 'San Diego, TX 77092']",,(281) 235-8668,False,112628279488392369179,"[29.813417, -95.459901]"
Shirley Acres Inc,,"['217 Woerner Rd', 'San Diego, TX 77090']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']]], ['Thursday', [['9:00 am--5:00 pm']]], ['Friday', [['9:00 am--5:00 pm']], 1], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(281) 444-2582,False,103864557530621304923,"[30.02434, -95.473022]"
Body Brushed LLC,,"['2715 Bissonnet St #508', 'San Diego, TX 77005']","[['Monday', [['Closed']]], ['Tuesday', [['9:00 am--8:00 pm']]], ['Wednesday', [['9:00 am--8:00 pm']], 1], ['Thursday', [['9:00 am--8:00 pm']]], ['Friday', [['9:00 am--8:00 pm']]], ['Saturday', [['10:00 am--4:00 pm']]], ['Sunday', [['Closed']]]]",(281) 974-4359,False,111207449272384156335,"[29.725082, -95.421062]"
Betsy's Health Foods Inc,,"['5730 Cypress Creek Pkwy', 'San Diego, TX 77069']","[['Monday', [['9:30 am--6:00 pm']]], ['Tuesday', [['9:30 am--6:30 pm']]], ['Wednesday', [['9:30 am--6:00 pm']]], ['Thursday', [['9:30 am--7:00 pm']]], ['Friday', [['9:30 am--6:00 pm']], 1], ['Saturday', [['9:30 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(281) 440-9081,False,102533756749402677326,"[29.978994, -95.515041]"
Precise Cuts,,"['14519 Cullen Blvd', 'San Diego, TX 77047']","[['Monday', [['Closed']]], ['Tuesday', [['9:00 am--9:00 pm']]], ['Wednesday', [['9:00 am--9:00 pm']]], ['Thursday', [['9:00 am--9:00 pm']], 1], ['Friday', [['9:00 am--9:00 pm']]], ['Saturday', [['9:00 am--9:00 pm']]], ['Sunday', [['Closed']]]]",(832) 297-4659,False,109335020917962731550,"[29596839.0, -95351982.0]"
888 Bistro,$$,"['16744 El Camino Real', 'San Diego, TX 77062']","[['Monday', [['11:00 am--11:00 pm']]], ['Tuesday', [['11:00 am--11:00 pm']], 1], ['Wednesday', [['11:00 am--11:00 pm']]], ['Thursday', [['11:00 am--11:00 pm']]], ['Friday', [['11:00 am--12:00 am']]], ['Saturday', [['11:00 am--12:00 am']]], ['Sunday', [['11:00 am--11:00 pm']]]]",(281) 990-8888,False,101655442311431088831,"[29.555485, -95.12141]"
Greenburg Grant & Richards,,"['5858 Westheimer Rd #500', 'San Diego, TX 77057']","[['Monday', [['8:00 am--5:30 pm']]], ['Tuesday', [['8:00 am--5:30 pm']]], ['Wednesday', [['8:00 am--5:30 pm']], 1], ['Thursday', [['8:00 am--5:30 pm']]], ['Friday', [['8:00 am--3:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 789-5893,False,109082698569866178493,"[29.738949, -95.483776]"
House of Forgings,,"['16684 Air Center Blvd', 'San Diego, TX 77032']","[['Monday', [['7:30 am--5:00 pm']]], ['Tuesday', [['7:30 am--5:00 pm']]], ['Wednesday', [['7:30 am--5:00 pm']], 1], ['Thursday', [['7:30 am--5:00 pm']]], ['Friday', [['7:30 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(281) 443-4848,False,104256394355861170091,"[29.964927, -95.373061]"
Southern Sound System,,"['6200 Brookhill Dr', 'San Diego, TX 77087']","[['Monday', [['8:30 am--5:00 pm']]], ['Tuesday', [['8:30 am--5:00 pm']]], ['Wednesday', [['8:30 am--5:00 pm']], 1], ['Thursday', [['8:30 am--5:00 pm']]], ['Friday', [['8:30 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 644-0555,False,100595076193272770132,"[29.697711, -95.319232]"
Purple Mango,,"['2410 Rice Blvd', 'San Diego, TX 77005']",,(713) 529-9188,False,116294732988000151205,"[29.717571, -95.415563]"
The Black-eyed Pea,$$,"['2005 FM 1960 Rd W', 'San Diego, TX 77090']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']]], ['Thursday', [['11:00 am--10:00 pm']], 1], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(281) 444-6873,False,109424984914547129068,"[30.008965, -95.459174]"
